cis_name,name,lat,lon,country_code,region,district
"Lipt.Teplá,,Prefa","Liptovská Teplá, Prefa",49.09802,19.42394,SK,Žilinský,Ružomberok
"Bešeňová,,Sihoť","Bešeňová, Sihoť",49.09798,19.42895,SK,Žilinský,Ružomberok
"Bešeňová,,hotel Sumit","Bešeňová, hotel Sumit",49.09909,19.43386,SK,Žilinský,Ružomberok
"Lipt.Michal,,Jednota","Liptovský Michal, Jednota",49.09636,19.43551,SK,Žilinský,Ružomberok
"Lipt.Michal,,otoč.","Liptovský Michal, otoč.",49.09604,19.44007,SK,Žilinský,Ružomberok
"Bešeňová,,bytovka 109","Bešeňová, bytovka",49.09992,19.43455,SK,Žilinský,Ružomberok
"Bešeňová,,Jednota","Bešeňová, Jednota",49.10041,19.43995,SK,Žilinský,Ružomberok
"Potok,,rázc.","Potok, rázc.",49.10692,19.44572,SK,Žilinský,Ružomberok
"Potok,,OcÚ","Potok, OcÚ",49.11113,19.44626,SK,Žilinský,Ružomberok
"Bobrovník,,Jednota otoč.","Bobrovník, Jednota otoč.",49.11618,19.47751,SK,Žilinský,Liptovský Mikuláš
"Bobrovník,,rázc.","Bobrovník, rázc.",49.12225,19.47887,SK,Žilinský,Liptovský Mikuláš
"Bobrovník,,ŠM bytovky","Bobrovník, ŠM bytovky",49.12652,19.47518,SK,Žilinský,Liptovský Mikuláš
"Bukovina,,kult.dom","Bukovina, kult.dom",49.13421,19.47074,SK,Žilinský,Liptovský Mikuláš
"Bukovina,,polesie","Bukovina, polesie",49.13833,19.4675,SK,Žilinský,Liptovský Mikuláš
"Lipt.Anna,,Jednota","Liptovská Anna, Jednota",49.14328,19.47261,SK,Žilinský,Liptovský Mikuláš
"Lipt.Anna,,garáž SAD","Liptovská Anna, garáž SAD",49.14669,19.46855,SK,Žilinský,Liptovský Mikuláš
"Zázrivá,Ráztoky,konečná","Zázrivá, Ráztoky, konečná",49.29161,19.13068,SK,Žilinský,Dolný Kubín
"Zázrivá,Ráztoky,Mlynár","Zázrivá, Ráztoky, Mlynár",49.28969,19.13019,SK,Žilinský,Dolný Kubín
"Zázrivá,Ráztoky,Zubaj","Zázrivá, Ráztoky, Zubaj",49.28821,19.1331,SK,Žilinský,Dolný Kubín
"Zázrivá,Ráztoky,Macek","Zázrivá, Ráztoky, Macek",49.2816,19.13398,SK,Žilinský,Dolný Kubín
"Zázrivá,Dolina,rázc.Ráztoky","Zázrivá, Dolina, rázc.Ráztoky",49.27649,19.13407,SK,Žilinský,Dolný Kubín
"Zázrivá,Dolina,Mäsiar","Zázrivá, Dolina, Mäsiar",49.27699,19.12711,SK,Žilinský,Dolný Kubín
"Zázrivá,Dolina,Žúbor","Zázrivá, Dolina, Žúbor",49.27815,19.12377,SK,Žilinský,Dolný Kubín
"Zázrivá,Dolina,konečná","Zázrivá, Dolina, konečná",49.27913,19.12004,SK,Žilinský,Dolný Kubín
"Zázrivá,Dolina,rázc.do Jankých","Zázrivá, Dolina, rázc.do Jankých",49.27296,19.14171,SK,Žilinský,Dolný Kubín
"Zázrivá,,Fedor","Zázrivá, Fedor",49.28189,19.16457,SK,Žilinský,Dolný Kubín
"Zázrivá,Kozinská,rázc.","Zázrivá, Kozinská, rázc.",49.28407,19.17022,SK,Žilinský,Dolný Kubín
"Zázrivá,Končitá,Ondrík","Zázrivá, Končitá, Ondrík",49.28724,19.16548,SK,Žilinský,Dolný Kubín
"Zázrivá,Končitá","Zázrivá, Končitá",49.29058,19.15972,SK,Žilinský,Dolný Kubín
"Zázrivá,Kozinská,Teličák","Zázrivá, Kozinská, Teličák",49.2853,19.18207,SK,Žilinský,Dolný Kubín
"Zázrivá,Kozinská,Kôpka","Zázrivá, Kozinská, Kôpka",49.28615,19.19479,SK,Žilinský,Dolný Kubín
"Zázrivá,Kozinská,Prílepok","Zázrivá, Kozinská, Prílepok",49.28674,19.20137,SK,Žilinský,Dolný Kubín
"Zázrivá,Kozinská,horáreň","Zázrivá, Kozinská, horáreň",49.28752,19.20802,SK,Žilinský,Dolný Kubín
"Zázrivá,Malá Havrania,rázc.","Zázrivá, Malá Havrania, rázc.",49.29594,19.18074,SK,Žilinský,Dolný Kubín
"Zázrivá,Veľká Havrania,rázc.","Zázrivá, Veľká Havrania, rázc.",49.29746,19.18503,SK,Žilinský,Dolný Kubín
"Zázrivá,Veľká Havrania,konečná","Zázrivá, Veľká Havrania, konečná",49.30087,19.1997,SK,Žilinský,Dolný Kubín
"Dolný Kubín,,Fučíkova rázc.","Dolný Kubín, Fučíkova rázc.",49.21342,19.27868,SK,Žilinský,Dolný Kubín
"Párnica,,u Hricku","Párnica, u Hricku",49.1913,19.1946,SK,Žilinský,Dolný Kubín
"Žaškov,,most","Žaškov, most",49.18939,19.20552,SK,Žilinský,Dolný Kubín
"Žaškov,,Žaškovský","Žaškov, Žaškovský",49.17652,19.21443,SK,Žilinský,Dolný Kubín
"Žaškov,,ZŠ","Žaškov, ZŠ",49.17234,19.21804,SK,Žilinský,Dolný Kubín
"Žaškov,,Krúpa","Žaškov, Krúpa",49.16846,19.22025,SK,Žilinský,Dolný Kubín
"Žaškov,,Turčina","Žaškov, Turčina",49.16518,19.22473,SK,Žilinský,Dolný Kubín
"Vavrečka,,InCap","Vavrečka, InCap",49.39576,19.48468,SK,Žilinský,Námestovo
"Námestovo,,ÚNZ","Námestovo, ÚNZ",49.40545,19.47631,SK,Žilinský,Námestovo
"Oravská Polhora,,Jednota","Oravská Polhora, Jednota",49.50653,19.46146,SK,Žilinský,Námestovo
"Oravská Polhora,,ZŠ I","Oravská Polhora, ZŠ II",49.52163,19.44582,SK,Žilinský,Námestovo
"Oravská Polhora,,Pienčák","Oravská Polhora, Pienčák",49.51298,19.45522,SK,Žilinský,Námestovo
"Oravská Polhora,,Borovka","Oravská Polhora, Borovka",49.51676,19.45109,SK,Žilinský,Námestovo
"Oravská Polhora,,ZŠ II","Oravská Polhora, ZŠ II",49.52163,19.44582,SK,Žilinský,Námestovo
"Oravská Polhora,,stará pošta","Oravská Polhora, stará pošta",49.52858,19.43767,SK,Žilinský,Námestovo
"Oravská Polhora,,Tyrol","Oravská Polhora, Tyrol",49.5351,19.42941,SK,Žilinský,Námestovo
"Oravská Polhora,,rázc.k št.hranici","Oravská Polhora, rázc.k št.hranici",49.54098,19.42425,SK,Žilinský,Námestovo
"Oravská Polhora,,píla","Oravská Polhora, píla",49.54759,19.41953,SK,Žilinský,Námestovo
"Ružomberok,,AS",Ružomberok AS,49.08349,19.30786,SK,Žilinský,Ružomberok
"Ružomberok,,Supra-vily","Ružomberok, Supra-vily",49.07775,19.31908,SK,Žilinský,Ružomberok
"Ružomberok,,Supra","Ružomberok, Supra",49.07777,19.31783,SK,Žilinský,Ružomberok
"Ružomberok,,Celulózka","Ružomberok, Celulózka",49.07849,19.33591,SK,Žilinský,Ružomberok
"Lisková,,križ.","Lisková, križ.",49.08006,19.35851,SK,Žilinský,Ružomberok
"Lipt.Sliače,,rázc.","Liptovské Sliače, rázc.",49.08272,19.37225,SK,Žilinský,Ružomberok
"Ivachnová,,rázc.","Ivachnová, rázc.",49.09155,19.41162,SK,Žilinský,Ružomberok
"Lipt.Michal,,pod cintorínom","Liptovský Michal, pod cintorínom",49.09667,19.43314,SK,Žilinský,Ružomberok
"Lipt.Michal,,rázc.","Liptovský Michal, rázc.",49.09252,19.43537,SK,Žilinský,Ružomberok
"Partizánska Ľupča,,Kostôlok","Partizánska Ľupča, Kostôlok",49.06833,19.43717,SK,Žilinský,Liptovský Mikuláš
"Partizánska Ľupča,,kult.dom","Partizánska Ľupča, kult.dom",49.06469,19.43572,SK,Žilinský,Liptovský Mikuláš
"Partizánska Ľupča,,č.d.253","Partizánska Ľupča, č.d.253",49.06137,19.43362,SK,Žilinský,Liptovský Mikuláš
"Partizánska Ľupča,,Smitek","Partizánska Ľupča, Smitek",49.05772,19.43092,SK,Žilinský,Liptovský Mikuláš
"Partizánska Ľupča,,otoč.ŠM","Partizánska Ľupča, otoč.ŠM",49.05108,19.43105,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,ul.Revolučná LIDL","Liptovský Mikuláš, ul. Revolučná, Lidl",49.09177,19.59789,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,ul.Revolučná POINT","Liptovský Mikuláš, ul. Revolučná, POINT",49.09196,19.59696,SK,Žilinský,Liptovský Mikuláš
"Lipt.Trnovec,,Krivý kút","Liptovský Trnovec, Krivý kút",49.12193,19.54311,SK,Žilinský,Liptovský Mikuláš
"Lipt.Matiašovce,,kaplnka","Liptovské Matiašovce, kaplnka",49.15485,19.54978,SK,Žilinský,Liptovský Mikuláš
"Kvačany,,SSC","Kvačany, SSC",49.18798,19.58118,SK,Žilinský,Liptovský Mikuláš
"Huty,,Škumat stred","Huty, Škumat stred",49.2228,19.58341,SK,Žilinský,Liptovský Mikuláš
"Huty,,Pod skleným vŕškom","Huty, Pod skleným vŕškom",49.22144,19.57169,SK,Žilinský,Liptovský Mikuláš
"Huty,,ZŠ","Huty, ZŠ",49.21923,19.566,SK,Žilinský,Liptovský Mikuláš
"Huty,,Dolinky","Huty, Dolinky",49.21701,19.56105,SK,Žilinský,Liptovský Mikuláš
"Huty,,rázc.na Malé Borové","Huty, rázc.na Malé Borové",49.21317,19.55455,SK,Žilinský,Liptovský Mikuláš
"Malé Borové,Novoť","Malé Borové, Novoť",49.22163,19.54346,SK,Žilinský,Liptovský Mikuláš
Malé Borové,Malé Borové,49.22541,19.53705,SK,Žilinský,Liptovský Mikuláš
"Huty,,rázc.na Veľké Borové","Huty, rázc.na Veľké Borové",49.20927,19.54968,SK,Žilinský,Liptovský Mikuláš
"Veľké Borové,,Ráztoka","Veľké Borové, Ráztoka",49.20506,19.53475,SK,Žilinský,Liptovský Mikuláš
"Veľké Borové,,Salaj","Veľké Borové, Salaj",49.19766,19.51765,SK,Žilinský,Liptovský Mikuláš
"Veľké Borové,,Jednota","Veľké Borové, Jednota",49.19946,19.51455,SK,Žilinský,Liptovský Mikuláš
"Veľké Borové,,Škrlák","Veľké Borové, Škrlák",49.2013,19.50862,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,ul.Hurbanova MŠ","Liptovský Mikuláš, ul. Hurbanova MŠ",49.08752,19.60603,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,lekáreň","Liptovský Mikuláš, lekáreň",49.08678,19.60628,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,centrum","Liptovský Mikuláš, centrum",49.08246,19.61121,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,STOP SHOP","Liptovský Mikuláš, STOP SHOP",49.08136,19.61822,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,Rachmaninovo nám.","Liptovský Mikuláš, Rachmaninovo nám.",49.08063,19.62053,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,MODOM","Liptovský Mikuláš, MODOM",49.07894,19.63206,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,St.NICOLAUS","Liptovský Mikuláš, St.NICOLAUS",49.07932,19.6305,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,Lipt.mliekarne","Liptovský Mikuláš, Lipt.mliekarne",49.07666,19.64309,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Okoličné,ZŠ","Liptovský Mikuláš, Okoličné, ZŠ",49.07586,19.65025,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Okoličné,otoč.","Liptovský Mikuláš, Okoličné, otoč.",49.07316,19.65087,SK,Žilinský,Liptovský Mikuláš
"Závažná Poruba,,Luhy","Závažná Poruba, Luhy",49.0694,19.65052,SK,Žilinský,Liptovský Mikuláš
"Závažná Poruba,,pri pomníku","Závažná Poruba, pri pomníku",49.05896,19.65002,SK,Žilinský,Liptovský Mikuláš
"Závažná Poruba,,ul.p.Hrádkom","Závažná Poruba, ul.p.Hrádkom",49.05066,19.64508,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Stošice,rázc.","Liptovský Mikuláš, Stošice, rázc.",49.07325,19.66096,SK,Žilinský,Liptovský Mikuláš
"Beňadiková,,rázc.","Beňadiková, rázc.",49.0708,19.67288,SK,Žilinský,Liptovský Mikuláš
"Beňadiková,,Vyšný dvor","Beňadiková, Vyšný dvor",49.07441,19.67949,SK,Žilinský,Liptovský Mikuláš
"Beňadiková,,kult.dom","Beňadiková, kult.dom",49.07761,19.68149,SK,Žilinský,Liptovský Mikuláš
"Podtureň,,Jednota","Podtureň, Jednota",49.05605,19.69482,SK,Žilinský,Liptovský Mikuláš
"Lipt.Ján,,ul.Starojánska ZŠ","Liptovský Ján, ul.Starojánska ZŠ",49.05266,19.68054,SK,Žilinský,Liptovský Mikuláš
"Lipt.Ján,,hotel Bystrá","Liptovský Ján, hotel Bystrá",49.02818,19.67231,SK,Žilinský,Liptovský Mikuláš
"Lipt.Ján,,Alexandra Wellness Hotel","Liptovský Ján, Alexandra Wellness Hotel",49.0235,19.67135,SK,Žilinský,Liptovský Mikuláš
"Zákamenné,,Okáľka","Zákamenné, Okáľka",49.37824,19.24342,SK,Žilinský,Námestovo
"Oravská Lesná,,OTF","Oravská Lesná, OTF",49.36417,19.18078,SK,Žilinský,Námestovo
"Oravská Lesná,,RD","Oravská Lesná, RD",49.36876,19.15875,SK,Žilinský,Námestovo
"Oravská Lesná,Lehotská,most","Oravská Lesná, Lehotská, most",49.37119,19.14101,SK,Žilinský,Námestovo
"Oravská Lesná,Lehotská,konečná","Oravská Lesná, Lehotská, konečná",49.37537,19.15026,SK,Žilinský,Námestovo
"Lipt.Hrádok,,most","Liptovský Hrádok, most",-1,-1,,,
"Lipt.Hrádok,,Tesla","Liptovský Hrádok, Tesla",49.03643,19.73603,SK,Žilinský,Liptovský Mikuláš
"Lipt.Hrádok,,cint.","Liptovský Hrádok, železničná stanica",49.03787,19.72012,SK,Žilinský,Liptovský Mikuláš
"Lipt.Hrádok,,Janoškov dom","Liptovský Hrádok, Janoškov domov",49.0380286,19.7479953,SK,Žilinský,Liptovský Mikuláš
"Lipt.Hrádok,,Maša","Liptovský Hrádok, Maša",49.03505,19.7698,SK,Žilinský,Liptovský Mikuláš
"Hybe,,rázc.na Kráľovu Lehotu","Hybe, rázc.na Kráľovu Lehotu",49.03395,19.78758,SK,Žilinský,Liptovský Mikuláš
"Kráľova Lehota,,Preglejka","Kráľova Lehota, Preglejka",49.02726,19.78259,SK,Žilinský,Liptovský Mikuláš
"Kráľova Lehota,,žel.st.","Kráľova Lehota, žel.st.",49.02588,19.78516,SK,Žilinský,Liptovský Mikuláš
"Hybe,,rázc.","Hybe, rázc.na Kráľovu Lehotu",49.03395,19.78758,SK,Žilinský,Liptovský Mikuláš
"Hybe,,motel","Hybe, motel",49.03672,19.79884,SK,Žilinský,Liptovský Mikuláš
"Hybe,,Lehotský Adam","Hybe, Lehotský Adam",49.04023,19.80711,SK,Žilinský,Liptovský Mikuláš
"Hybe,,nám.","Hybe, nám.",49.04454,19.82879,SK,Žilinský,Liptovský Mikuláš
"Hybe,,otoč.","Hybe, otoč.",49.04933,19.83846,SK,Žilinský,Liptovský Mikuláš
"Východná,,Šajby","Východná, Šajby",49.05626,19.87786,SK,Žilinský,Liptovský Mikuláš
"Východná,,Muráň","Východná, Muráň",49.0584,19.88601,SK,Žilinský,Liptovský Mikuláš
"Východná,,Jednota","Východná, Jednota",49.06255,19.89271,SK,Žilinský,Liptovský Mikuláš
"Východná,,Nahálka","Východná, Nahálka",49.05916,19.89122,SK,Žilinský,Liptovský Mikuláš
"Východná,,garáž SAD","Východná, garáž SAD",49.05952,19.89713,SK,Žilinský,Liptovský Mikuláš
"Východná,,rybník","Východná, rybník",49.05162,19.91484,SK,Žilinský,Liptovský Mikuláš
"Východná,,žel.st.","Východná, žel.st.",49.05101,19.91721,SK,Žilinský,Liptovský Mikuláš
"Važec,,žel.nadjazd","Važec, žel.nadjazd",49.0616,19.97699,SK,Žilinský,Liptovský Mikuláš
"Važec,,Jednota","Važec, Jednota",49.05895,19.97996,SK,Žilinský,Liptovský Mikuláš
"Važec,,Vernárska","Važec, Vernárska",49.05931,19.98204,SK,Žilinský,Liptovský Mikuláš
"Breza,,RD","Breza, RD",49.38414,19.35804,SK,Žilinský,Námestovo
"Beňadovo,,rázc.","Beňadovo, rázc.",49.42603,19.32731,SK,Žilinský,Námestovo
"Beňadovo,,Vrbiny","Beňadovo, Vrbiny",49.4301,19.33502,SK,Žilinský,Námestovo
"Beňadovo,,Blahut","Beňadovo, Blahut",49.43086,19.34134,SK,Žilinský,Námestovo
"Mútne,Duľov","Mútne, Duľov",49.43435,19.31715,SK,Žilinský,Námestovo
"Mútne,Duľov,ZŠ","Mútne, Duľov, ZŠ",49.43857,19.31476,SK,Žilinský,Námestovo
"Lipt.Mikuláš,Palúdzka,nem.","Liptovský Mikuláš, Palúdzka, nem.",49.08475,19.59779,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Palúdzka,Palugyayho","Liptovský Mikuláš, Palúdzka, Palugyayho",49.08375,19.59072,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Palúdzka,LAS","Palúdzka, LAS",49.08178,19.58756,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Benice,Gorecký","Liptovský Mikuláš, Benice, Gorecký",49.07438,19.56177,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Benice,rázc.","Liptovský Mikuláš, Benice, rázc.",49.07601,19.56175,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Andice,rázc.","Liptovský Mikuláš, Andice, rázc.",49.07544,19.55372,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Andice,Háčik","Liptovský Mikuláš, Andice, Háčik",49.07491,19.55556,SK,Žilinský,Liptovský Mikuláš
"Galovany,,rázc.","Galovany, rázc.",49.06954,19.53317,SK,Žilinský,Liptovský Mikuláš
"Galovany,,križ.","Galovany, kríž",-1,-1,,,
"Galovany,,č.d.51","Galovany, č.d.51",49.0719659,19.5328349,SK,Žilinský,Liptovský Mikuláš
"Galovany,,č.d.1","Galovany, č.d.1",49.07631,19.53366,SK,Žilinský,Liptovský Mikuláš
"Svätý Kríž,,Cínovisko","Svätý Kríž, Cínovisko",49.056,19.5333,SK,Žilinský,Liptovský Mikuláš
"Svätý Kríž,,ZŠ","Svätý Kríž, ZŠ",49.05117,19.53469,SK,Žilinský,Liptovský Mikuláš
"Svätý Kríž,,Obecný úrad","Svätý Kríž, Obecný úrad",49.04836,19.53731,SK,Žilinský,Liptovský Mikuláš
"Svätý Kríž,,Vyšný koniec","Svätý Kríž, Vyšný koniec",49.04148,19.53874,SK,Žilinský,Liptovský Mikuláš
"Lazisko,,Droppa","Lazisko, Droppa",49.03357,19.54113,SK,Žilinský,Liptovský Mikuláš
"Lazisko,,garáž SAD","Lazisko, garáž SAD",49.02907,19.54344,SK,Žilinský,Liptovský Mikuláš
"Svätý Kríž,,rázc.","Svätý Kríž, rázc.",49.05619,19.52966,SK,Žilinský,Liptovský Mikuláš
"Gôtovany,,rázc.","Gôtovany, rázc.",49.05648,19.50533,SK,Žilinský,Liptovský Mikuláš
"Gôtovany,,Vyšné rázc.","Gôtovany, Vyšné rázc.",49.06103,19.49996,SK,Žilinský,Liptovský Mikuláš
"Gôtovany,,OcÚ","Gôtovany, OcÚ",49.06649,19.49921,SK,Žilinský,Liptovský Mikuláš
"Gôtovany,,Piatko","Gôtovany, Piatko",49.07028,19.49858,SK,Žilinský,Liptovský Mikuláš
"Gôtovany,,SEZ rozvodňa L.Mara","Gôtovany, SEZ rozvodňa L.Mara",-1,-1,,,
"Ľubeľa,,Na Váhe","Ľubeľa, Na Váhe",49.05299,19.47656,SK,Žilinský,Liptovský Mikuláš
"Ľubeľa,,rázc.","Ľubeľa, rázc.",49.05894,19.47616,SK,Žilinský,Liptovský Mikuláš
"Malatíny,,rázc.","Malatíny, rázc.",49.06058,19.45801,SK,Žilinský,Liptovský Mikuláš
"Malatíny,,Nižné","Malatíny, Nižné",49.07038,19.4589,SK,Žilinský,Liptovský Mikuláš
"Malatíny,,Stredné","Malatíny, Stredné",49.05859,19.45559,SK,Žilinský,Liptovský Mikuláš
"Malatíny,,Vyšné","Malatíny, Vyšné",49.05452,19.45109,SK,Žilinský,Liptovský Mikuláš
"Partizánska Ľupča,,rázc.pri stínaní","Partizánska Ľupča, rázc.pri stínaní",49.06906,19.43945,SK,Žilinský,Liptovský Mikuláš
"Námestovo,Slanická Osada,SOU","Námestovo, Slanická Osada, SOU",49.40025,19.51363,SK,Žilinský,Námestovo
"Oravská Priehrada,,Prístav rázc.","Oravská Priehrada, Prístav rázc.",49.38222,19.53057,SK,Žilinský,Tvrdošín
"Oravská Priehrada,,Koruna","Oravská Priehrada, Koruna",49.3755,19.55468,SK,Žilinský,Tvrdošín
"Štefanov n.Oravou,,rázc.","Štefanov nad Oravou, rázc.",49.36253,19.55091,SK,Žilinský,Tvrdošín
"Štefanov n.Oravou,,OcÚ","Štefanov nad Oravou, OcÚ",49.36097,19.54313,SK,Žilinský,Tvrdošín
"Štefanov n.Oravou,,RD","Štefanov nad Oravou, RD",49.36426,19.53377,SK,Žilinský,Tvrdošín
Štefanov n.Oravou,"Štefanov nad Oravou, RD",49.36426,19.53377,SK,Žilinský,Tvrdošín
"Tvrdošín,,Vladina","Tvrdošín, Vladina",49.3409,19.55247,SK,Žilinský,Tvrdošín
"Tvrdošín,,hotel Limba","Tvrdošín, hotel Limba",49.33308,19.55412,SK,Žilinský,Tvrdošín
"Ružomberok,,Supra-stred","Ružomberok, Supra-stred",49.07617,19.31679,SK,Žilinský,Ružomberok
"Ružomberok,,sídl.SNP","Ružomberok, sídl.SNP",49.07214,19.31387,SK,Žilinský,Ružomberok
"Ružomberok,,tehelňa","Ružomberok, tehelňa",49.06681,19.31022,SK,Žilinský,Ružomberok
"Ružomberok,,Pod skalami","Ružomberok, Pod skalami",49.05895,19.30635,SK,Žilinský,Ružomberok
"Ružomberok,,Vápenka","Ružomberok, Vápenka",49.05277,19.30334,SK,Žilinský,Ružomberok
"Ružomberok,Biely Potok,Raveň","Ružomberok, Biely Potok, Raveň",49.04896,19.30181,SK,Žilinský,Ružomberok
"Ružomberok,Biely Potok,pri moste","Ružomberok, Biely Potok, pri moste",49.04137,19.29962,SK,Žilinský,Ružomberok
"Ružomberok,Biely Potok,Do Uhliska","Ružomberok, Biely Potok, Do Uhliska",49.03141,19.29565,SK,Žilinský,Ružomberok
"Ružomberok,Biely Potok,Kovostav","Ružomberok, Biely Potok, Kovostav",49.02794,19.29434,SK,Žilinský,Ružomberok
"Ružomberok,Biely Potok,Trlenská dolina","Ružomberok, Biely Potok, Trlenská dolina",49.02175,19.29255,SK,Žilinský,Ružomberok
"Ružomberok,Biely Potok,Bohunka","Ružomberok, Biely Potok, Bohunka",49.01684,19.29309,SK,Žilinský,Ružomberok
"Ružomberok,Biely Potok,Slovpap","Ružomberok, Biely Potok, Slovpap",49.01275,19.29387,SK,Žilinský,Ružomberok
"Ružomberok,Biely Potok,Podsuchá","Ružomberok, Biely Potok, Podsuchá",48.99187,19.28266,SK,Žilinský,Ružomberok
"Lipt.Osada,,pekáreň","Liptovská Osada, pekáreň",48.95278,19.26154,SK,Žilinský,Ružomberok
"Lipt.Osada,,č.d.113","Liptovská Osada, č.d.113",48.95176,19.2693,SK,Žilinský,Ružomberok
"Lipt.Osada,,Jednota","Liptovská Osada, Jednota",48.95199,19.26095,SK,Žilinský,Ružomberok
"Lipt.Osada,,Skalnô","Liptovská Osada, Skalnô",48.94589,19.24625,SK,Žilinský,Ružomberok
"Lipt.Revúce,Nižná Revúca,r.Teplô","Liptovské Revúce, Nižná Revúca, r.Teplô",48.9428,19.23497,SK,Žilinský,Ružomberok
"Lipt.Revúce,Nižná Revúca,Jednota","Liptovské Revúce, Nižná Revúca, Jednota",48.93292,19.21017,SK,Žilinský,Ružomberok
"Lipt.Revúce,Nižná Revúca,Rosa","Liptovské Revúce, Nižná Revúca, Rosa",48.93187,19.20375,SK,Žilinský,Ružomberok
"Lipt.Revúce,Stredná Revúca,ZŠ","Liptovské Revúce, Stredná Revúca, ZŠ",48.92888,19.19282,SK,Žilinský,Ružomberok
"Lipt.Revúce,Stredná Revúca,Migra","Liptovské Revúce, Stredná Revúca, ZŠ",48.92888,19.19282,SK,Žilinský,Ružomberok
"Lipt.Revúce,Stredná Revúca,pož.zbr.","Liptovské Revúce, Stredná Revúca, pož.zbr.",48.92106,19.17939,SK,Žilinský,Ružomberok
"Lipt.Revúce,Stredná Revúca,Vrbina","Liptovské Revúce, Stredná Revúca, Vrbina",48.916,19.17445,SK,Žilinský,Ružomberok
"Lipt.Revúce,Vyšná Revúca,Pilná","Liptovské Revúce, Vyšná Revúca, Pilná",48.91204,19.16862,SK,Žilinský,Ružomberok
"Lipt.Revúce,Vyšná Revúca,Jednota","Liptovské Revúce, Vyšná Revúca, Jednota",48.90722,19.16451,SK,Žilinský,Ružomberok
"Námestovo,,Agrostav","Námestovo, Agrostav",49.41027,19.48614,SK,Žilinský,Námestovo
"Námestovo,,ZŠ","Námestovo, ZŠ",49.41082,19.47897,SK,Žilinský,Námestovo
"Námestovo,,MŠ 9","Námestovo, MŠ",49.40845,19.47743,SK,Žilinský,Námestovo
"Námestovo,,ÚNZ rázc.","Námestovo, ÚNZ rázc.",49.40587,19.4787,SK,Žilinský,Námestovo
"Námestovo,,Brehy","Námestovo, Brehy",49.40538,19.46716,SK,Žilinský,Námestovo
"Oravská Jasenica,,Roveň","Oravská Jasenica, Roveň",49.39138,19.45027,SK,Žilinský,Námestovo
"Oravská Jasenica,,cintorín","Oravská Jasenica, cintorín",49.38957,19.44304,SK,Žilinský,Námestovo
"Oravská Jasenica,,OcÚ","Oravská Jasenica, OcÚ",49.38829,19.4357,SK,Žilinský,Námestovo
"Oravská Jasenica,,škola","Oravská Jasenica, škola",49.39093,19.43599,SK,Žilinský,Námestovo
